Datetime,Close,BB_upper,BB_middle,BB_lower,RSI,ADX,DI+,DI-,Volatility
2024-08-26 00:19:00+01:00,143.61301,143.9171,143.71715,143.5172,34.36,0.0,11.26336,31.73027,20.46691
2024-08-26 00:20:00+01:00,143.675,143.87624,143.7039,143.53156,42.83,0.0,13.61316,29.87735,16.26419
2024-08-26 00:21:00+01:00,143.672,143.83776,143.6922,143.54664,42.54,0.0,13.35728,28.13499,14.77772
2024-08-26 00:22:00+01:00,143.666,143.79202,143.68065,143.56929,41.94,0.0,13.07413,26.76463,13.6905
2024-08-26 00:23:00+01:00,143.774,143.7836,143.679,143.5744,54.46,0.0,22.06544,22.67928,0.61384
2024-08-26 00:24:00+01:00,143.713,143.7728,143.676,143.57921,48.14,0.0,20.66556,21.24045,0.57489
2024-08-26 00:25:00+01:00,143.765,143.77823,143.67735,143.57647,53.13,0.0,19.44336,19.98425,0.54089
2024-08-26 00:26:00+01:00,143.78999,143.79046,143.68035,143.57024,55.35,0.0,23.07206,18.59412,4.47795
2024-08-26 00:27:00+01:00,143.799,143.80768,143.686,143.56432,56.16,26.31478,22.50622,17.85092,4.6553
2024-08-26 00:28:00+01:00,143.84599,143.83388,143.69695,143.56002,60.2,25.57201,23.2527,16.86721,6.38549
2024-08-26 00:29:00+01:00,143.79401,143.84424,143.7055,143.56677,54.24,24.744,21.8295,16.47463,5.35486
2024-08-26 00:30:00+01:00,143.743,143.84689,143.7072,143.56751,49.11,22.99955,20.4796,20.34827,0.13133
2024-08-26 00:31:00+01:00,143.82201,143.86163,143.71335,143.56507,56.05,21.92415,21.45078,18.29353,3.15725
2024-08-26 00:32:00+01:00,143.815,143.87299,143.7218,143.57061,55.33,20.92556,20.63657,17.59916,3.03741
2024-08-26 00:33:00+01:00,143.811,143.87941,143.7315,143.58359,54.9,20.29316,21.2055,16.63713,4.56837
2024-08-26 00:34:00+01:00,143.771,143.8829,143.73415,143.5854,50.62,19.16551,20.2009,18.4589,1.742
2024-08-26 00:35:00+01:00,143.76401,143.88576,143.73755,143.58934,49.89,18.5134,18.39974,22.50492,4.10517
2024-08-26 00:36:00+01:00,143.789,143.89068,143.7424,143.59412,52.53,17.41156,19.83956,21.10377,1.26421
2024-08-26 00:37:00+01:00,143.744,143.88953,143.7469,143.60427,47.66,16.84455,18.57485,22.46249,3.88764
2024-08-26 00:38:00+01:00,143.783,143.87595,143.75745,143.63895,51.83,16.31804,17.5697,21.24697,3.67727
2024-08-26 00:39:00+01:00,143.74001,143.86264,143.7638,143.66497,47.35,15.82914,16.68579,20.17807,3.49227
2024-08-26 00:40:00+01:00,143.70399,143.85958,143.76525,143.67092,43.93,16.00943,15.92641,23.08652,7.16011
2024-08-26 00:41:00+01:00,143.769,143.85417,143.7701,143.68603,50.84,15.32988,18.29383,20.83558,2.54175
2024-08-26 00:42:00+01:00,143.748,143.84442,143.7742,143.70398,48.75,14.69887,17.37245,19.78618,2.41373
2024-08-26 00:43:00+01:00,143.847,143.85491,143.77785,143.7008,57.6,14.61936,23.11612,17.58639,5.52973
2024-08-26 00:44:00+01:00,143.86301,143.86486,143.78535,143.70584,58.83,14.85107,24.13613,16.82001,7.31611
2024-08-26 00:45:00+01:00,143.853,143.87387,143.78975,143.70563,57.7,15.4464,25.31616,15.78628,9.52988
2024-08-26 00:46:00+01:00,143.89301,143.89031,143.7949,143.69949,60.94,16.05745,24.05873,14.74532,9.3134
2024-08-26 00:47:00+01:00,143.87199,143.89972,143.79855,143.69738,58.41,16.70145,23.56779,14.11852,9.44926
2024-08-26 00:48:00+01:00,143.87801,143.90521,143.80015,143.6951,58.93,17.27263,22.83616,13.7902,9.04596
2024-08-26 00:49:00+01:00,143.875,143.91413,143.8042,143.69427,58.54,17.54906,22.25158,14.48457,7.76701
2024-08-26 00:50:00+01:00,143.907,143.9272,143.8124,143.6976,61.52,18.39099,24.65751,13.47187,11.18564
2024-08-26 00:51:00+01:00,143.939,143.94565,143.81825,143.69086,64.28,19.78567,28.02792,12.61684,15.41108
2024-08-26 00:52:00+01:00,143.936,143.96161,143.8243,143.68699,63.82,21.08073,26.87114,12.09611,14.77502
2024-08-26 00:53:00+01:00,143.964,143.98191,143.83195,143.68199,66.26,22.70078,29.13187,11.3962,17.73567
2024-08-26 00:54:00+01:00,143.96899,144.00031,143.84185,143.68339,66.69,24.26983,28.69196,10.97413,17.71783
2024-08-26 00:55:00+01:00,144.004,144.0229,143.85385,143.6848,69.63,26.17613,31.00836,10.07374,20.93462
2024-08-26 00:56:00+01:00,143.959,144.03457,143.86235,143.69013,62.06,27.6011,28.56282,10.53066,18.03217
2024-08-26 00:57:00+01:00,144.00101,144.04853,143.8752,143.70187,65.8,28.92429,26.52397,9.77896,16.745
2024-08-26 00:58:00+01:00,143.96899,144.057,143.8845,143.712,60.87,30.25054,25.57159,9.10368,16.46791
2024-08-26 00:59:00+01:00,143.91901,144.05314,143.89345,143.73376,54.07,29.70616,23.41845,14.77546,8.64299
2024-08-26 01:00:00+01:00,144.007,144.04996,143.9086,143.76724,62.1,29.99365,25.44116,12.60708,12.83407
2024-08-26 01:01:00+01:00,143.978,144.04793,143.91905,143.79017,58.47,30.66497,26.28945,11.43071,14.85874
2024-08-26 01:02:00+01:00,143.96001,144.03282,143.92965,143.82648,56.28,30.19234,23.91508,14.64266,9.27241
2024-08-26 01:03:00+01:00,144.009,144.03912,143.93775,143.83638,60.61,29.34238,21.49635,14.8479,6.64845
2024-08-26 01:04:00+01:00,144.011,144.04521,143.94515,143.84509,60.79,29.14265,24.39013,14.15729,10.23284
2024-08-26 01:05:00+01:00,143.90199,144.04067,143.9476,143.85453,48.44,27.2947,21.59731,23.05818,1.46088
2024-08-26 01:06:00+01:00,143.83701,144.04718,143.9448,143.84243,42.85,26.67718,19.79422,28.86971,9.0755
2024-08-26 01:07:00+01:00,143.77299,144.06324,143.93985,143.81646,38.18,26.71317,17.99835,31.43485,13.4365
2024-08-26 01:08:00+01:00,143.75999,144.07814,143.93395,143.78976,37.29,27.10425,16.99492,33.12887,16.13396
2024-08-26 01:09:00+01:00,143.802,144.08368,143.9303,143.77692,41.99,26.81641,19.10092,30.55993,11.45901
2024-08-26 01:10:00+01:00,143.786,144.08988,143.92425,143.75862,40.74,26.54913,18.15565,29.04758,10.89192
2024-08-26 01:11:00+01:00,143.735,144.09882,143.91405,143.72928,36.95,26.62896,17.14683,30.2638,13.11698
2024-08-26 01:12:00+01:00,143.769,144.10056,143.9057,143.71084,40.89,26.73982,16.14406,28.81351,12.66946
2024-08-26 01:13:00+01:00,143.83701,144.09447,143.89935,143.70423,47.91,25.66445,20.67737,26.14885,5.47148
2024-08-26 01:14:00+01:00,143.854,144.08695,143.8936,143.70025,49.52,24.44363,20.56961,24.42717,3.85756
2024-08-26 01:15:00+01:00,143.718,144.08003,143.8793,143.67857,39.09,24.35335,17.7521,28.46515,10.71304
2024-08-26 01:16:00+01:00,143.771,144.07243,143.8699,143.66738,44.04,24.29424,16.52462,26.69157,10.16695
2024-08-26 01:17:00+01:00,143.713,144.05964,143.8555,143.65136,40.19,24.03041,16.10338,24.45957,8.35619
2024-08-26 01:18:00+01:00,143.69299,144.05055,143.8417,143.63285,38.93,24.08671,15.13235,25.12327,9.99092
2024-08-26 01:19:00+01:00,143.71201,144.04432,143.83135,143.61838,40.83,24.28844,14.32224,24.86897,10.54673
2024-08-26 01:20:00+01:00,143.81599,144.01895,143.8218,143.62465,50.01,22.56575,22.01126,22.08658,0.07532
2024-08-26 01:21:00+01:00,143.81,143.99707,143.8134,143.62973,49.53,20.96611,20.25353,20.32283,0.0693
2024-08-26 01:22:00+01:00,143.675,143.9793,143.79915,143.619,40.23,20.51469,17.72462,23.80748,6.08286
2024-08-26 01:23:00+01:00,143.638,143.94632,143.7806,143.61488,38.11,20.89778,16.55643,28.11697,11.56055
2024-08-26 01:24:00+01:00,143.617,143.90459,143.7609,143.61721,36.93,21.26493,15.85663,27.02107,11.16444
2024-08-26 01:25:00+01:00,143.61501,143.88832,143.74655,143.60478,36.81,21.93712,15.02418,28.32041,13.29623
2024-08-26 01:26:00+01:00,143.56,143.88972,143.7327,143.57568,33.64,22.8847,13.90138,29.00625,15.10487
2024-08-26 01:27:00+01:00,143.55701,143.89521,143.7219,143.54859,33.47,23.9621,13.16,29.26996,16.10996
2024-08-26 01:28:00+01:00,143.533,143.90126,143.71055,143.51984,32.08,25.10751,12.5917,29.37905,16.78735
2024-08-26 01:29:00+01:00,143.57201,143.894,143.69905,143.5041,36.69,25.78368,13.55267,27.8763,14.32363
2024-08-26 01:30:00+01:00,143.55901,143.88745,143.6877,143.48795,35.81,26.19153,13.6395,26.18009,12.54059
2024-08-26 01:31:00+01:00,143.548,143.88573,143.67835,143.47097,35.06,26.87249,12.77432,26.97462,14.2003
2024-08-26 01:32:00+01:00,143.595,143.87569,143.66965,143.46362,40.82,26.5375,16.23234,25.48677,9.25443
2024-08-26 01:33:00+01:00,143.61,143.85077,143.6583,143.46583,42.58,25.71863,18.0028,24.39326,6.39046
2024-08-26 01:34:00+01:00,143.563,143.81798,143.64375,143.46952,38.71,25.25683,17.0571,25.19137,8.13427
2024-08-26 01:35:00+01:00,143.51801,143.81268,143.63375,143.45482,35.39,25.52167,16.01866,29.0819,13.06324
2024-08-26 01:36:00+01:00,143.493,143.79716,143.61985,143.44255,33.67,26.11746,15.28936,30.94585,15.65648
2024-08-26 01:37:00+01:00,143.61,143.78679,143.6147,143.44261,46.75,24.86232,22.68227,26.9211,4.23883
2024-08-26 01:38:00+01:00,143.618,143.77928,143.61095,143.44262,47.51,23.40333,22.92311,25.05151,2.1284
2024-08-26 01:39:00+01:00,143.662,143.77213,143.60845,143.44478,51.62,22.15604,26.42247,23.4589,2.96357
2024-08-26 01:40:00+01:00,143.688,143.74089,143.60205,143.46321,53.91,21.25338,27.01536,22.31927,4.69608
2024-08-26 01:41:00+01:00,143.71899,143.71274,143.5975,143.48226,56.55,20.82371,28.77055,21.16187,7.60868
2024-08-26 01:42:00+01:00,143.7,143.71781,143.59875,143.4797,54.49,20.67863,28.88712,19.74742,9.1397
2024-08-26 01:43:00+01:00,143.698,143.72745,143.60175,143.47605,54.27,20.21639,27.60704,20.73845,6.8686
2024-08-26 01:44:00+01:00,143.65601,143.73148,143.6037,143.47592,49.64,19.54077,25.8848,20.85656,5.02825
2024-08-26 01:45:00+01:00,143.636,143.73323,143.60475,143.47628,47.56,18.46804,23.99818,26.27165,2.27347
2024-08-26 01:46:00+01:00,143.672,143.74029,143.61035,143.48041,51.5,17.31755,25.47847,24.30304,1.17543
2024-08-26 01:47:00+01:00,143.713,143.75298,143.61815,143.48332,55.59,17.26114,30.36606,21.75208,8.61399
2024-08-26 01:48:00+01:00,143.638,143.75262,143.6234,143.49418,47.67,16.59733,26.47269,22.56544,3.90725
2024-08-26 01:49:00+01:00,143.597,143.75233,143.62465,143.49697,43.98,15.73177,24.43711,26.72913,2.29203
2024-08-26 01:50:00+01:00,143.627,143.75213,143.62805,143.50397,47.2,14.76602,23.29959,24.35331,1.05372
2024-08-26 01:51:00+01:00,143.533,143.75347,143.6273,143.50113,39.54,14.29803,20.945,24.69386,3.74887
2024-08-26 01:52:00+01:00,143.55,143.75499,143.62505,143.49511,41.39,14.82731,19.00027,29.53665,10.53638
2024-08-26 01:53:00+01:00,143.52699,143.75762,143.6209,143.48418,39.62,15.18871,18.82612,28.17271,9.3466
2024-08-26 01:54:00+01:00,143.492,143.76328,143.61735,143.47142,37.03,16.15668,17.5543,31.71425,14.15995
2024-08-26 01:55:00+01:00,143.535,143.76199,143.6182,143.47441,42.05,17.29093,15.74234,30.58325,14.84091
2024-08-26 01:56:00+01:00,143.606,143.75592,143.62385,143.49178,49.24,17.13467,20.22462,27.42064,7.19602
