Datetime,Close,BB_upper,BB_middle,BB_lower,RSI,ADX,DI+,DI-,Volatility
2024-07-26 01:05:00+01:00,153.63699,153.73937,153.65975,153.58013,48.43,22.10507,15.16247,34.55996,19.39749
2024-07-26 01:06:00+01:00,153.586,153.74136,153.65565,153.56994,43.22,23.47315,14.18838,34.11922,19.93084
2024-07-26 01:07:00+01:00,153.55,153.74638,153.64955,153.55272,39.95,25.12967,13.47142,37.04426,23.57284
2024-07-26 01:08:00+01:00,153.564,153.74807,153.6446,153.54113,41.79,26.92785,12.47996,37.74547,25.26551
2024-07-26 01:09:00+01:00,153.502,153.75809,153.6374,153.51671,36.45,28.67266,11.55176,35.94258,24.39082
2024-07-26 01:10:00+01:00,153.487,153.76838,153.63145,153.49452,35.28,30.36269,10.88044,34.77157,23.89113
2024-07-26 01:11:00+01:00,153.495,153.77406,153.62475,153.47544,36.45,32.27774,10.25027,37.61835,27.36808
2024-07-26 01:12:00+01:00,153.528,153.77617,153.6215,153.46683,41.2,33.03492,14.14164,35.37239,21.23075
2024-07-26 01:13:00+01:00,153.588,153.77597,153.62085,153.46573,48.7,32.54705,19.05012,32.57958,13.52947
2024-07-26 01:14:00+01:00,153.595,153.77407,153.61875,153.46343,49.51,31.95928,18.98395,31.18383,12.19988
2024-07-26 01:15:00+01:00,153.597,153.77042,153.6158,153.46118,49.75,30.85869,21.36624,29.84169,8.47546
2024-07-26 01:16:00+01:00,153.586,153.76414,153.6114,153.45866,48.37,30.35461,19.76849,32.11838,12.34989
2024-07-26 01:17:00+01:00,153.601,153.75457,153.6067,153.45883,50.4,29.88654,19.09035,31.01659,11.92624
2024-07-26 01:18:00+01:00,153.57201,153.74003,153.5997,153.45937,46.59,28.78841,20.96058,28.07734,7.11676
2024-07-26 01:19:00+01:00,153.565,153.72676,153.5931,153.45944,45.69,28.04009,20.11527,29.13372,9.01845
2024-07-26 01:20:00+01:00,153.52299,153.70697,153.5833,153.45963,40.64,27.90345,18.61435,31.78127,13.16692
2024-07-26 01:21:00+01:00,153.52499,153.69306,153.5755,153.45794,40.97,27.92759,17.3288,30.96868,13.63988
2024-07-26 01:22:00+01:00,153.541,153.65682,153.5656,153.47438,43.71,27.95,16.70749,29.85833,13.15084
2024-07-26 01:23:00+01:00,153.55,153.63991,153.56,153.48009,45.25,27.58271,17.95861,28.57108,10.61247
2024-07-26 01:24:00+01:00,153.627,153.64352,153.56095,153.47837,56.26,25.62941,25.22417,25.34373,0.11956
2024-07-26 01:25:00+01:00,153.666,153.65106,153.5624,153.47374,60.58,24.52187,28.99589,23.66461,5.33127
2024-07-26 01:26:00+01:00,153.677,153.66841,153.56695,153.46549,61.73,23.76121,29.80686,22.54433,7.26253
2024-07-26 01:27:00+01:00,153.675,153.68462,153.5732,153.46178,61.38,22.79916,27.90969,22.70063,5.20906
2024-07-26 01:28:00+01:00,153.655,153.6946,153.57775,153.4609,57.84,21.90583,26.61174,21.64493,4.96681
2024-07-26 01:29:00+01:00,153.63499,153.69835,153.5844,153.47045,54.46,20.7178,25.21259,22.68667,2.52592
2024-07-26 01:30:00+01:00,153.629,153.69772,153.5915,153.48528,53.46,19.28292,24.11352,23.81181,0.30171
2024-07-26 01:31:00+01:00,153.617,153.69456,153.5976,153.50064,51.41,18.53705,22.51237,26.87894,4.36657
2024-07-26 01:32:00+01:00,153.614,153.69362,153.6019,153.51018,50.88,18.09799,20.98221,26.91698,5.93477
2024-07-26 01:33:00+01:00,153.726,153.71493,153.6088,153.50267,65.19,18.12074,32.68806,22.52057,10.16748
2024-07-26 01:34:00+01:00,153.74001,153.73629,153.61605,153.49581,66.5,18.19593,31.533,21.3865,10.14649
2024-07-26 01:35:00+01:00,153.73801,153.7541,153.6231,153.4921,66.12,18.73022,33.71019,19.93599,13.7742
2024-07-26 01:36:00+01:00,153.819,153.78973,153.63475,153.47977,72.93,19.74764,34.95631,17.61981,17.3365
2024-07-26 01:37:00+01:00,153.828,153.82144,153.6461,153.47076,73.57,20.83747,34.75488,16.73184,18.02304
2024-07-26 01:38:00+01:00,153.83,153.84806,153.659,153.46994,73.71,21.94097,34.07272,15.9289,18.14382
2024-07-26 01:39:00+01:00,153.892,153.88455,153.67535,153.46615,77.85,23.62554,37.52997,14.04875,23.48122
2024-07-26 01:40:00+01:00,153.993,153.9378,153.69885,153.45991,82.64,26.18057,45.61903,11.62088,33.99815
2024-07-26 01:41:00+01:00,154.08,154.00413,153.7266,153.44907,85.54,28.71405,44.04404,10.44928,33.59476
2024-07-26 01:42:00+01:00,154.073,154.05536,153.7532,153.45104,84.32,31.26407,45.00461,9.74073,35.26388
2024-07-26 01:43:00+01:00,154.099,154.10306,153.78065,153.45824,85.17,33.40284,41.60394,10.01168,31.59226
2024-07-26 01:44:00+01:00,154.084,154.14341,153.8035,153.46359,82.4,35.48989,40.72881,9.36149,31.36732
2024-07-26 01:45:00+01:00,154.039,154.17066,153.82215,153.47364,74.58,35.79477,37.23048,16.04791,21.18257
2024-07-26 01:46:00+01:00,154.03101,154.193,153.83985,153.4867,73.25,36.07788,35.76872,15.41783,20.35089
2024-07-26 01:47:00+01:00,154.065,154.21698,153.85935,153.50172,75.27,35.86545,33.25259,16.71229,16.54031
2024-07-26 01:48:00+01:00,154.01199,154.22782,153.8772,153.52658,66.8,35.90126,32.61675,15.22006,17.39669
2024-07-26 01:49:00+01:00,154.01199,154.23282,153.89605,153.55928,66.8,35.17536,31.05554,18.3414,12.71414
2024-07-26 01:50:00+01:00,153.991,154.22981,153.91415,153.59849,63.51,34.50132,27.92675,16.49353,11.43321
2024-07-26 01:51:00+01:00,153.946,154.21539,153.9306,153.64581,57.04,33.80995,26.16649,15.75954,10.40695
