Datetime,Close,BB_upper,BB_middle,BB_lower,RSI,ADX,DI+,DI-,Volatility
2024-07-25 00:36:00+01:00,1.29026,1.29039,1.29031,1.29022,46.1,6.91087,45.36845,54.63155,9.2631
2024-07-25 00:37:00+01:00,1.29027,1.29039,1.2903,1.29021,48.51,6.76657,47.55471,52.44529,4.89058
2024-07-25 00:38:00+01:00,1.29022,1.29039,1.2903,1.2902,42.36,7.41364,42.08718,57.91282,15.82565
2024-07-25 00:39:00+01:00,1.29017,1.2904,1.29029,1.29018,37.28,8.67552,37.46003,62.53997,25.07994
2024-07-25 00:40:00+01:00,1.29016,1.29041,1.29029,1.29016,35.73,10.05138,36.03121,63.96879,27.93758
2024-07-25 00:41:00+01:00,1.29019,1.29041,1.29028,1.29015,40.98,10.6375,40.87146,59.12854,18.25707
2024-07-25 00:42:00+01:00,1.29009,1.29043,1.29027,1.29012,32.42,12.32872,32.84275,67.15725,34.31449
2024-07-25 00:43:00+01:00,1.29011,1.29042,1.29026,1.2901,34.86,13.57352,35.12203,64.87797,29.75594
2024-07-25 00:44:00+01:00,1.29002,1.29042,1.29024,1.29006,29.18,15.50749,29.67542,70.32458,40.64916
2024-07-25 00:45:00+01:00,1.29006,1.29041,1.29023,1.29004,33.82,16.67465,34.07613,65.92387,31.84774
2024-07-25 00:46:00+01:00,1.29006,1.2904,1.29021,1.29002,33.82,17.75844,34.07613,65.92387,31.84774
2024-07-25 00:47:00+01:00,1.29007,1.29038,1.2902,1.29001,36.25,18.43391,36.39255,63.60745,27.2149
2024-07-25 00:48:00+01:00,1.29007,1.29037,1.29018,1.29,36.25,19.06112,36.39255,63.60745,27.2149
2024-07-25 00:49:00+01:00,1.29007,1.29036,1.29017,1.28998,36.25,19.64353,36.39255,63.60745,27.2149
2024-07-25 00:50:00+01:00,1.29004,1.29035,1.29016,1.28997,33.2,20.60385,33.45603,66.54397,33.08794
2024-07-25 00:51:00+01:00,1.29011,1.29033,1.29015,1.28997,43.43,20.09019,43.29365,56.70635,13.41269
2024-07-25 00:52:00+01:00,1.29016,1.29032,1.29015,1.28997,49.65,18.74957,49.33926,50.66074,1.32148
2024-07-25 00:53:00+01:00,1.29014,1.2903,1.29014,1.28998,47.76,17.76511,47.51641,52.48359,4.96717
2024-07-25 00:54:00+01:00,1.29006,1.29028,1.29013,1.28998,39.66,17.97461,39.65096,60.34904,20.69808
2024-07-25 00:55:00+01:00,1.28997,1.29027,1.29011,1.28996,33.53,19.02614,33.652,66.348,32.69599
2024-07-25 00:56:00+01:00,1.29001,1.29025,1.2901,1.28995,37.67,19.42302,37.70879,62.29121,24.58242
2024-07-25 00:57:00+01:00,1.29004,1.29022,1.29009,1.28996,41.6,19.24179,41.55711,58.44289,16.88579
2024-07-25 00:58:00+01:00,1.28989,1.29021,1.29007,1.28993,31.88,20.44096,31.98488,68.01512,36.03024
2024-07-25 00:59:00+01:00,1.28982,1.29023,1.29006,1.28989,28.66,22.0091,28.80251,71.19749,42.39498
2024-07-25 01:00:00+01:00,1.28984,1.29023,1.29004,1.28985,30.54,23.20128,30.65024,69.34976,38.69952
2024-07-25 01:01:00+01:00,1.28974,1.29023,1.29002,1.2898,26.1,24.93839,26.23955,73.76045,47.5209
2024-07-25 01:02:00+01:00,1.28981,1.29024,1.29,1.28977,33.09,25.56364,33.15404,66.84596,33.69191
2024-07-25 01:03:00+01:00,1.28972,1.29024,1.28998,1.28973,29.35,26.67528,29.43671,70.56329,41.12659
2024-07-25 01:04:00+01:00,1.28964,1.29026,1.28997,1.28967,26.16,28.16059,26.26523,73.73477,47.46954
2024-07-25 01:05:00+01:00,1.28964,1.29027,1.28994,1.28962,26.16,29.5398,26.26523,73.73477,47.46954
2024-07-25 01:06:00+01:00,1.28961,1.29027,1.28992,1.28957,24.91,30.99898,25.01582,74.98418,49.96836
